transaction_id,timestamp,card_type,merchant_name,merchant_category,amount_usd,currency,status,country_code,is_international,cardholder_id,cardholder_home_country,cardholder_typical_category,cardholder_avg_spend,_injected_fraud_flags,_run_id,_validated_at,_validation_errors,_validation_warnings,_is_valid
5bf36361-2f77-48c0-b135-b31f018727c1,2025-08-20 01:21:23,Gold,Starbucks,Food & Beverage,174.23,USD,approved,US,False,CH-10094,US,Healthcare,95.72,,325ec2e6,2026-05-12 01:21:23,,,True
dd5939c8-8886-4361-9b00-4168e863f681,2025-06-14 01:21:23,Gold,Spotify,Entertainment,265.92,USD,approved,US,False,CH-10116,US,Retail,405.07,,325ec2e6,2026-05-12 01:21:23,,,True
c037055b-8224-4141-af11-7da862b08ce3,2025-07-25 01:21:23,Green,Netflix,Entertainment,172.81,USD,approved,GB,False,CH-10070,GB,Travel,485.12,,325ec2e6,2026-05-12 01:21:23,,,True
98832fcd-3a83-43d3-b0ff-37544011476b,2025-11-01 01:21:23,Gold,Spotify,Entertainment,402.72,USD,approved,US,False,CH-10167,US,Retail,206.95,,325ec2e6,2026-05-12 01:21:23,,,True
9205da78-7e03-495a-90b7-8d1524080da4,2026-05-09 01:21:23,Blue Cash,Best Buy,Technology,346.16,USD,declined,CA,False,CH-10088,CA,Transportation,342.41,,325ec2e6,2026-05-12 01:21:23,,,True
86549104-16f1-4943-9fda-5c14aa16426f,2026-02-06 01:21:23,Green,Whole Foods,Food & Beverage,116.53,USD,approved,US,False,CH-10019,US,Healthcare,356.87,,325ec2e6,2026-05-12 01:21:23,,,True
f7db9979-3929-4413-a7b6-ba1c34c92e28,2026-03-15 01:21:23,Blue Cash,Starbucks,Food & Beverage,242.34,USD,approved,GB,False,CH-10169,GB,Retail,248.95,,325ec2e6,2026-05-12 01:21:23,,,True
e2945cd9-4828-4457-a275-5dde5eeb79ec,2026-04-20 01:21:23,Blue Cash,Shell Gas,Fuel,28.24,USD,approved,GB,False,CH-10041,GB,Food & Beverage,93.36,,325ec2e6,2026-05-12 01:21:23,,,True
658b491b-6770-4273-9cad-03e36c2c2c29,2025-12-31 01:21:23,Platinum,Amazon,Retail,262.85,USD,approved,GB,False,CH-10131,GB,Food & Beverage,142.27,,325ec2e6,2026-05-12 01:21:23,,,True
65484e7c-09f7-4bb6-b3dc-41c5372b5803,2025-06-08 01:21:23,Gold,Shell Gas,Fuel,107.38,USD,declined,GB,False,CH-10144,GB,Entertainment,64.83,,325ec2e6,2026-05-12 01:21:23,,,True
feaf712e-9ea2-4ef7-8f3b-4c05eafdc63a,2025-10-14 01:21:23,Blue Cash,Best Buy,Technology,574.02,USD,approved,CA,False,CH-10155,CA,Entertainment,476.02,,325ec2e6,2026-05-12 01:21:23,,,True
52e321af-a9f4-4460-a1bf-2767d9a1ef56,2025-05-26 01:21:23,Green,Uber,Transportation,338.72,USD,approved,CA,False,CH-10046,CA,Fuel,489.43,,325ec2e6,2026-05-12 01:21:23,,,True
128be1d7-a6cb-4f94-bed8-032995f079aa,2026-05-04 01:21:23,Blue Cash,Apple Store,Technology,142.03,USD,approved,US,False,CH-10058,US,Healthcare,341.11,,325ec2e6,2026-05-12 01:21:23,,,True
19fa69eb-5e04-4757-926f-eb2288e175a9,2025-08-09 01:21:23,Platinum,Shell Gas,Fuel,312.92,USD,declined,US,False,CH-10123,US,Healthcare,188.55,,325ec2e6,2026-05-12 01:21:23,,,True
aa7efda5-1625-4561-9a1a-befb60d0881f,2026-04-20 01:21:23,Blue Cash,Apple Store,Technology,307.88,USD,approved,US,False,CH-10166,US,Technology,219.57,,325ec2e6,2026-05-12 01:21:23,,,True
f9b04ef0-ad1e-4df3-8def-912246012c39,2025-05-21 01:21:23,Blue Cash,McDonald's,Food & Beverage,219.37,USD,approved,US,False,CH-10123,US,Healthcare,188.55,,325ec2e6,2026-05-12 01:21:23,,,True
15f170d3-a6bc-4a9f-8790-81200f40f0ad,2025-08-07 01:21:23,Gold,Starbucks,Food & Beverage,155.51,USD,approved,GB,False,CH-10196,GB,Travel,186.66,,325ec2e6,2026-05-12 01:21:23,,,True
08276d3a-319c-413f-a41d-d84b995ab8d3,2025-11-01 01:21:23,Gold,Uber,Transportation,115.59,USD,approved,US,False,CH-10001,US,Food & Beverage,86.98,,325ec2e6,2026-05-12 01:21:23,,,True
39a26d1a-77a6-47a7-b62e-ba8a062760a9,2025-07-17 01:21:23,Platinum,Walmart,Retail,46.13,USD,approved,US,False,CH-10092,US,Healthcare,83.58,,325ec2e6,2026-05-12 01:21:23,,,True
a1628b6e-4857-4485-9a58-967567c2c012,2025-10-21 01:21:23,Green,Uber,Transportation,668.7,USD,pending,US,False,CH-10093,US,Fuel,442.05,,325ec2e6,2026-05-12 01:21:23,,,True
f76b3f90-ff7f-4e79-9194-903d5d3a134a,2025-09-07 01:21:23,Green,Target,Retail,99.43,USD,approved,US,False,CH-10123,US,Healthcare,188.55,,325ec2e6,2026-05-12 01:21:23,,,True
323a3905-cb81-4aa7-acce-8f61597f4977,2025-06-09 01:21:23,Platinum,Apple Store,Technology,40.98,USD,declined,US,False,CH-10180,US,Retail,153.56,,325ec2e6,2026-05-12 01:21:23,,,True
55c8ca58-cc88-4e13-9b83-890b1fc548de,2025-11-20 01:21:23,Platinum,Walmart,Retail,150.54,USD,approved,GB,False,CH-10041,GB,Food & Beverage,93.36,,325ec2e6,2026-05-12 01:21:23,,,True
d9bd894a-05c7-4b13-a1e3-dc5c98020461,2026-05-10 01:21:23,Blue Cash,Target,Retail,459.44,USD,pending,CA,False,CH-10013,CA,Fuel,284.98,,325ec2e6,2026-05-12 01:21:23,,,True
9f3f8e9b-d859-430a-a752-c82ee090a33f,2026-01-19 01:21:23,Gold,Apple Store,Technology,35.86,USD,approved,GB,False,CH-10153,GB,Technology,44.1,,325ec2e6,2026-05-12 01:21:23,,,True
718f66fc-a814-450f-9241-3f8d1de2221c,2025-07-11 01:21:23,Green,Uber,Transportation,12.1,USD,approved,US,False,CH-10102,US,Travel,64.3,,325ec2e6,2026-05-12 01:21:23,,,True
a5362251-76f1-40dc-9f8f-7bb69e03d8dd,2025-06-10 01:21:23,Gold,Best Buy,Technology,197.13,USD,approved,US,False,CH-10126,US,Healthcare,105.71,,325ec2e6,2026-05-12 01:21:23,,,True
5f67305c-9867-406d-a2ed-6bb24e063080,2026-01-30 01:21:23,Blue Cash,Shell Gas,Fuel,250.9,USD,approved,US,False,CH-10090,US,Travel,239.98,,325ec2e6,2026-05-12 01:21:23,,,True
6b4f14de-096e-4614-bef8-ef44bf2c1a50,2025-07-30 01:21:23,Green,Whole Foods,Food & Beverage,758.9,USD,approved,US,False,CH-10023,US,Food & Beverage,414.47,,325ec2e6,2026-05-12 01:21:23,,,True
3b9d88e9-558e-4160-b867-e7f48b5de6cc,2025-10-18 01:21:23,Platinum,Starbucks,Food & Beverage,559.92,USD,approved,GB,False,CH-10070,GB,Travel,485.12,,325ec2e6,2026-05-12 01:21:23,,,True
944dcc8c-ed29-48fd-ad51-1512024f841a,2025-11-19 01:21:23,Gold,Whole Foods,Food & Beverage,278.96,USD,approved,CA,False,CH-10027,CA,Transportation,147.14,,325ec2e6,2026-05-12 01:21:23,,,True
980efa79-c734-471a-ac65-9dc97b31edf1,2025-10-31 01:21:23,Green,Netflix,Entertainment,128.43,USD,approved,US,False,CH-10137,US,Transportation,112.08,,325ec2e6,2026-05-12 01:21:23,,,True
65bf796a-9b28-45f5-bf55-6ae88e3a2296,2026-04-28 01:21:23,Blue Cash,Best Buy,Technology,414.96,USD,declined,US,False,CH-10198,US,Travel,427.8,,325ec2e6,2026-05-12 01:21:23,,,True
712f4a94-7ad7-495e-a05e-7a3e4d261778,2026-02-10 01:21:23,Green,CVS Pharmacy,Healthcare,243.86,USD,approved,US,False,CH-10172,US,Retail,253.11,,325ec2e6,2026-05-12 01:21:23,,,True
91ca18ac-b3b4-4224-bd70-652467eca666,2026-01-30 01:21:23,Platinum,Target,Retail,195.4,USD,approved,US,False,CH-10068,US,Technology,407.85,,325ec2e6,2026-05-12 01:21:23,,,True
4df634d7-00bd-4a7c-9a1b-283e2c537c46,2025-11-11 01:21:23,Platinum,Starbucks,Food & Beverage,6549.94,USD,approved,US,False,CH-10058,US,Healthcare,341.11,HIGH_VALUE_OUTLIER,325ec2e6,2026-05-12 01:21:23,,AMOUNT_ANOMALY:z=10.98,True
4e697197-9a05-4820-81a9-d61516ce8336,2025-08-08 01:21:23,Gold,Best Buy,Technology,477.2,USD,approved,GB,False,CH-10169,GB,Retail,248.95,,325ec2e6,2026-05-12 01:21:23,,,True
3c68f49c-2d47-46b5-af6d-58f8738dfc29,2025-08-24 01:21:23,Green,Best Buy,Technology,30.11,USD,approved,GB,False,CH-10080,GB,Transportation,47.3,,325ec2e6,2026-05-12 01:21:23,,,True
3bbc513d-f333-4441-a120-de8f289a386f,2025-08-09 01:21:23,Blue Cash,Whole Foods,Food & Beverage,23.4,USD,approved,CA,False,CH-10013,CA,Fuel,284.98,,325ec2e6,2026-05-12 01:21:23,,,True
dded74ad-a3a9-4551-9280-1e560c0ab8bc,2025-12-29 01:21:23,Green,Uber,Transportation,43.45,USD,approved,US,False,CH-10092,US,Healthcare,83.58,,325ec2e6,2026-05-12 01:21:23,,,True
63fbfa08-3b85-4348-aa3a-5baee13598a4,2025-10-10 01:21:23,Blue Cash,Target,Retail,621.0,USD,approved,US,False,CH-10093,US,Fuel,442.05,,325ec2e6,2026-05-12 01:21:23,,,True
42bbd044-742f-45af-8d60-57513246eb93,2025-07-22 01:21:23,Platinum,Best Buy,Technology,296.66,USD,approved,US,False,CH-10071,US,Transportation,215.08,,325ec2e6,2026-05-12 01:21:23,,,True
28fd797e-3d4a-464f-a9f9-20d2d8951278,2026-02-01 01:21:23,Blue Cash,Whole Foods,Food & Beverage,44.13,USD,declined,GB,False,CH-10060,GB,Technology,136.64,,325ec2e6,2026-05-12 01:21:23,,,True
a0fe0cc2-c736-4b57-aa9c-279ff3b34d63,2025-06-24 01:21:23,Blue Cash,Target,Retail,316.17,USD,approved,US,False,CH-10002,US,Fuel,303.44,,325ec2e6,2026-05-12 01:21:23,,,True
6107af41-1119-4c43-8c63-2be865b6df26,2025-05-24 01:21:23,Gold,Delta Airlines,Travel,34.99,USD,approved,GB,False,CH-10076,GB,Technology,94.3,,325ec2e6,2026-05-12 01:21:23,,,True
265fd693-047f-4312-b63a-263379d1de9f,2025-12-30 01:21:23,Blue Cash,Walmart,Retail,44.48,USD,approved,US,False,CH-10161,US,Technology,57.19,,325ec2e6,2026-05-12 01:21:23,,,True
97f0f242-ea10-45a6-a561-336bca6b4f45,2025-11-14 01:21:23,Gold,Marriott Hotels,Travel,242.41,USD,approved,US,False,CH-10065,US,Fuel,139.36,,325ec2e6,2026-05-12 01:21:23,,,True
67551f23-fccf-4ad0-a00b-2fff20f3aa67,2025-12-18 01:21:23,Platinum,Shell Gas,Fuel,225.81,USD,pending,US,False,CH-10147,US,Technology,313.41,,325ec2e6,2026-05-12 01:21:23,,,True
012643fb-2b08-4078-b1dd-03ed7714677d,2025-12-17 01:21:23,Gold,Best Buy,Technology,332.63,USD,approved,US,False,CH-10188,US,Technology,355.74,,325ec2e6,2026-05-12 01:21:23,,,True
489c7afe-413c-46a7-b0e9-0df03ce9159f,2025-07-03 01:21:23,Green,McDonald's,Food & Beverage,100.94,USD,approved,US,False,CH-10163,US,Fuel,86.42,,325ec2e6,2026-05-12 01:21:23,,,True
aa35212f-dbc8-4269-ba45-ab3f3a364031,2025-06-12 01:21:23,Platinum,Marriott Hotels,Travel,57.95,USD,approved,GB,False,CH-10041,GB,Food & Beverage,93.36,,325ec2e6,2026-05-12 01:21:23,,,True
a5bd6e83-d9f7-4aad-bf4f-d4877c9a982c,2025-11-08 01:21:23,Blue Cash,Spotify,Entertainment,67.5,USD,approved,GB,False,CH-10069,GB,Fuel,44.28,,325ec2e6,2026-05-12 01:21:23,,,True
d3199850-26d3-4155-a09d-f15aec179855,2026-01-12 01:21:23,Gold,Target,Retail,408.83,USD,approved,US,False,CH-10042,US,Travel,307.49,,325ec2e6,2026-05-12 01:21:23,,,True
25f949dd-f980-4014-b2de-2c439242969f,2026-03-25 01:21:23,Platinum,Starbucks,Food & Beverage,39.94,USD,approved,US,False,CH-10020,US,Transportation,276.39,,325ec2e6,2026-05-12 01:21:23,,,True
915e4799-bdfc-4bdf-b6fb-e63f279f7af8,2026-03-31 01:21:23,Blue Cash,McDonald's,Food & Beverage,89.4,USD,approved,GB,False,CH-10006,GB,Healthcare,408.53,,325ec2e6,2026-05-12 01:21:23,,,True
0c2eacad-5c78-43ee-b44c-d36d6049c559,2025-12-18 01:21:23,Platinum,Delta Airlines,Travel,136.38,USD,approved,US,False,CH-10099,US,Transportation,150.73,,325ec2e6,2026-05-12 01:21:23,,,True
4aca5bc8-78fe-4b78-8eeb-0179495b3c59,2025-11-27 01:21:23,Gold,Amazon,Retail,128.06,USD,approved,CA,False,CH-10043,CA,Travel,73.7,,325ec2e6,2026-05-12 01:21:23,,,True
cdef82ad-e98d-41fd-af4b-acf9907e4eaa,2025-05-20 01:21:23,Blue Cash,Whole Foods,Food & Beverage,50.07,USD,approved,GB,False,CH-10069,GB,Fuel,44.28,,325ec2e6,2026-05-12 01:21:23,,,True
ce4c381c-8302-4c8d-888d-0b9044e2776c,2025-06-19 01:21:23,Blue Cash,Shell Gas,Fuel,499.67,USD,approved,US,False,CH-10191,US,Travel,465.87,,325ec2e6,2026-05-12 01:21:23,,,True
976ebcf6-33de-47a0-8251-3d384ddb6832,2025-07-29 01:21:23,Green,Whole Foods,Food & Beverage,78.85,USD,approved,US,False,CH-10001,US,Food & Beverage,86.98,,325ec2e6,2026-05-12 01:21:23,,,True
dc574fdc-1017-4474-8c41-5cfae148ecfa,2026-04-02 01:21:23,Blue Cash,Apple Store,Technology,187.95,USD,approved,US,False,CH-10165,US,Fuel,219.14,,325ec2e6,2026-05-12 01:21:23,,,True
25c378f3-e326-4c49-8660-fc758122a9e2,2025-08-13 01:21:23,Green,McDonald's,Food & Beverage,678.21,USD,approved,CA,False,CH-10156,CA,Retail,418.67,,325ec2e6,2026-05-12 01:21:23,,,True
6ef56022-0c1c-465d-849b-84843560ac25,2025-09-21 01:21:23,Green,Target,Retail,606.59,USD,approved,CA,False,CH-10046,CA,Fuel,489.43,,325ec2e6,2026-05-12 01:21:23,,,True
1dbbecbc-7dc9-4b12-980a-509f0f06950a,2025-08-12 01:21:23,Gold,Marriott Hotels,Travel,11.41,USD,approved,CA,False,CH-10048,CA,Transportation,147.23,,325ec2e6,2026-05-12 01:21:23,,,True
c85fed35-17fc-4b15-8ca3-4acfe91c09e2,2025-07-30 01:22:48,Blue Cash,CVS Pharmacy,Healthcare,59.8,USD,approved,US,False,CH-10032,US,Retail,306.28,VELOCITY,325ec2e6,2026-05-12 01:21:23,,,True
a0ab1ead-ddef-4a5b-80e6-7762181f646d,2026-01-10 02:45:13,Blue Cash,McDonald's,Food & Beverage,420.24,USD,pending,US,False,CH-10079,US,Travel,300.41,VELOCITY,325ec2e6,2026-05-12 01:21:23,,,True
d107f6f3-9eeb-4000-8389-cc14e2e9ee6d,2026-04-06 01:21:23,Green,Amazon,Retail,177.06,USD,approved,US,False,CH-10037,US,Fuel,160.88,,325ec2e6,2026-05-12 01:21:23,,,True
e59f767b-f017-40b3-be3b-7d445338aea9,2026-03-11 01:21:23,Blue Cash,Netflix,Entertainment,95.82,USD,approved,US,False,CH-10064,US,Fuel,49.09,,325ec2e6,2026-05-12 01:21:23,,,True
f507e2e3-d2f9-4ba2-876d-963bdea7f808,2026-03-25 01:21:23,Gold,Starbucks,Food & Beverage,510.44,USD,approved,GB,False,CH-10113,GB,Retail,487.44,,325ec2e6,2026-05-12 01:21:23,,,True
c0279977-3031-40e6-9f02-2e1b80586aff,2026-04-21 01:21:23,Green,Delta Airlines,Travel,631.97,USD,approved,CA,False,CH-10174,CA,Transportation,423.44,,325ec2e6,2026-05-12 01:21:23,,,True
be02daa3-fcfb-4a44-ba60-3f681bfcac8c,2026-04-16 01:21:23,Green,Shell Gas,Fuel,326.37,USD,approved,US,False,CH-10123,US,Healthcare,188.55,,325ec2e6,2026-05-12 01:21:23,,,True
d6c30090-f4b8-40fe-9c1e-4692c0e20b6f,2025-12-22 01:21:23,Green,Apple Store,Technology,177.98,USD,approved,US,False,CH-10162,US,Food & Beverage,150.42,,325ec2e6,2026-05-12 01:21:23,,,True
0a07bf65-efed-42d4-bb6e-26f8b5a60cfc,2026-02-22 01:21:23,Blue Cash,Target,Retail,320.17,USD,approved,US,False,CH-10010,US,Entertainment,426.8,CATEGORY_MISMATCH,325ec2e6,2026-05-12 01:21:23,,,True
948cd68b-469a-4ff3-88fe-8e7625f820b6,2025-06-26 01:21:23,Green,Uber,Transportation,59.39,USD,declined,US,False,CH-10175,US,Travel,455.33,,325ec2e6,2026-05-12 01:21:23,,,True
0e0ac1e9-065b-4256-bfbf-7c0a00450b22,2026-01-13 01:21:23,Gold,McDonald's,Food & Beverage,74.42,USD,approved,US,False,CH-10137,US,Transportation,112.08,,325ec2e6,2026-05-12 01:21:23,,,True
97f6d7a4-2b7f-4da5-ae04-93276402b38a,2026-05-02 01:21:23,Blue Cash,McDonald's,Food & Beverage,473.57,USD,approved,CA,False,CH-10088,CA,Transportation,342.41,,325ec2e6,2026-05-12 01:21:23,,,True
c5299e66-3ea1-4163-94bc-837808321fc3,2025-08-08 01:21:23,Blue Cash,Best Buy,Technology,596.5,USD,approved,US,False,CH-10010,US,Entertainment,426.8,,325ec2e6,2026-05-12 01:21:23,,,True
339a39b2-79a4-4f4e-bad5-5c928248e8c3,2025-07-10 01:21:23,Blue Cash,Marriott Hotels,Travel,314.58,USD,approved,US,False,CH-10089,US,Technology,171.77,,325ec2e6,2026-05-12 01:21:23,,,True
214c8ec3-b1f3-4bcb-83b9-5545ce8a0c9f,2026-03-29 01:24:02,Green,Best Buy,Technology,196.77,USD,approved,US,False,CH-10039,US,Transportation,263.69,VELOCITY,325ec2e6,2026-05-12 01:21:23,,,True
79b62616-bffc-4dce-a877-99d8cb3ad96e,2025-11-07 01:21:23,Gold,Spotify,Entertainment,127.81,USD,approved,GB,False,CH-10047,GB,Transportation,81.63,,325ec2e6,2026-05-12 01:21:23,,,True
ea1d98b8-d189-4886-bd87-8a696a21f7bb,2025-05-28 01:21:23,Blue Cash,Whole Foods,Food & Beverage,431.63,USD,approved,GB,False,CH-10168,GB,Travel,431.23,,325ec2e6,2026-05-12 01:21:23,,,True
45072ffc-8526-4726-adff-c812680f464a,2025-08-18 01:21:23,Green,Target,Retail,455.16,USD,approved,US,False,CH-10082,US,Fuel,344.1,CATEGORY_MISMATCH,325ec2e6,2026-05-12 01:21:23,,,True
c206f977-11cb-43ff-ad8b-0005685a1e12,2026-03-23 01:21:23,Gold,Starbucks,Food & Beverage,10.86,USD,approved,US,False,CH-10008,US,Healthcare,94.63,,325ec2e6,2026-05-12 01:21:23,,,True
8d8d9bfd-5f00-4fad-8020-4147a1b70c37,2026-01-19 01:21:23,Green,Starbucks,Food & Beverage,572.58,USD,approved,GB,False,CH-10125,GB,Entertainment,470.83,CATEGORY_MISMATCH,325ec2e6,2026-05-12 01:21:23,,,True
c8157aba-246e-433d-862a-48f05eb4dff0,2025-10-12 01:21:23,Gold,Best Buy,Technology,455.28,USD,approved,US,False,CH-10020,US,Transportation,276.39,,325ec2e6,2026-05-12 01:21:23,,,True
b9eb796d-c383-4d68-be7e-66da734f84d3,2025-12-08 01:21:23,Gold,Delta Airlines,Travel,74.86,USD,approved,GB,False,CH-10157,GB,Technology,450.66,,325ec2e6,2026-05-12 01:21:23,,,True
bf6f9979-c0ca-4b9f-b4e1-86b32f1c2a7b,2026-02-04 01:21:23,Platinum,CVS Pharmacy,Healthcare,51.18,USD,approved,US,False,CH-10025,US,Entertainment,122.06,,325ec2e6,2026-05-12 01:21:23,,,True
152b706f-2be9-4154-8725-6ede1c9fb0d0,2025-06-20 01:21:23,Blue Cash,Whole Foods,Food & Beverage,72.59,USD,approved,US,False,CH-10045,US,Fuel,61.11,,325ec2e6,2026-05-12 01:21:23,,,True
83353a22-0b90-45d1-a2e1-831cb436e674,2026-02-09 01:21:23,Gold,Spotify,Entertainment,251.16,USD,approved,GB,False,CH-10109,GB,Transportation,226.3,,325ec2e6,2026-05-12 01:21:23,,,True
62d166c3-477e-4e20-9b14-692d94934602,2025-12-02 01:21:23,Blue Cash,Uber,Transportation,236.75,USD,declined,CA,False,CH-10136,CA,Entertainment,213.15,,325ec2e6,2026-05-12 01:21:23,,,True
67955e2b-5de4-4f35-a374-e705c1148bfd,2025-11-28 01:21:23,Blue Cash,McDonald's,Food & Beverage,459.23,USD,approved,US,False,CH-10105,US,Transportation,375.79,,325ec2e6,2026-05-12 01:21:23,,,True
05e3d1f6-6304-4a26-9569-94ad21382a99,2025-09-23 01:21:23,Green,Whole Foods,Food & Beverage,169.82,USD,approved,GB,False,CH-10196,GB,Travel,186.66,,325ec2e6,2026-05-12 01:21:23,,,True
58aaa290-741c-41da-9ea1-0bdda453e09f,2025-12-09 01:21:23,Gold,Uber,Transportation,10.68,USD,approved,CA,False,CH-10072,CA,Food & Beverage,435.03,,325ec2e6,2026-05-12 01:21:23,,,True
4b97905c-0067-431b-b50a-1f15e24d3720,2025-08-24 01:21:23,Green,Amazon,Retail,54.85,USD,declined,GB,False,CH-10080,GB,Transportation,47.3,,325ec2e6,2026-05-12 01:21:23,,,True
8d54dbdc-1171-4193-b02f-df0f08f4e88a,2025-12-28 01:21:23,Green,Best Buy,Technology,50.53,USD,approved,US,False,CH-10009,US,Fuel,64.52,,325ec2e6,2026-05-12 01:21:23,,,True
bf9f4def-99b8-43c2-a1a5-9a735bca0392,2026-01-21 01:21:23,Blue Cash,Walmart,Retail,139.81,USD,approved,GB,False,CH-10076,GB,Technology,94.3,,325ec2e6,2026-05-12 01:21:23,,,True
10dd5a50-b264-4ba9-a50a-6ad92c43ee3d,2025-12-10 01:21:23,Gold,Best Buy,Technology,14.9,USD,approved,US,False,CH-10044,US,Healthcare,134.94,,325ec2e6,2026-05-12 01:21:23,,,True
8109fed6-63db-475e-827d-4c2cacbb4a31,2025-10-02 01:21:23,Green,Amazon,Retail,192.93,USD,approved,CA,False,CH-10199,CA,Fuel,228.09,,325ec2e6,2026-05-12 01:21:23,,,True
3b7cd202-aff8-409d-843e-a1c3707db05e,2025-10-23 01:21:23,Gold,Target,Retail,101.82,USD,approved,US,False,CH-10056,US,Food & Beverage,52.35,,325ec2e6,2026-05-12 01:21:23,,,True
b7578d71-9a79-4f65-b135-64ec29a5c604,2025-10-23 01:21:23,Blue Cash,Starbucks,Food & Beverage,126.95,USD,approved,US,False,CH-10023,US,Food & Beverage,414.47,,325ec2e6,2026-05-12 01:21:23,,,True
c6bf8b4e-369e-455e-8b39-f33a19b8f83d,2025-10-20 01:21:23,Blue Cash,Amazon,Retail,487.32,USD,approved,US,False,CH-10190,US,Transportation,483.07,,325ec2e6,2026-05-12 01:21:23,,,True
dc03b07d-dfc2-4043-9089-e7a4bb5ca567,2025-06-13 01:21:23,Platinum,Best Buy,Technology,557.61,USD,approved,CA,False,CH-10034,CA,Healthcare,486.12,,325ec2e6,2026-05-12 01:21:23,,,True
668e46bd-bec9-42d6-b716-1397455bbe7f,2025-10-04 01:21:23,Platinum,Starbucks,Food & Beverage,209.79,USD,approved,US,False,CH-10134,US,Entertainment,319.11,,325ec2e6,2026-05-12 01:21:23,,,True
789f7652-4fbc-4f7d-9051-f3db705d946d,2026-02-04 01:21:23,Blue Cash,Apple Store,Technology,166.56,USD,approved,CA,False,CH-10171,CA,Food & Beverage,254.35,,325ec2e6,2026-05-12 01:21:23,,,True
fcca3768-88c5-4490-8d27-ac0494d6f7af,2026-01-13 01:21:23,Platinum,Uber,Transportation,198.67,USD,approved,GB,False,CH-10113,GB,Retail,487.44,,325ec2e6,2026-05-12 01:21:23,,,True
720e8319-7edd-4690-b7af-6e153255837d,2025-06-29 01:21:23,Gold,Walmart,Retail,448.69,USD,approved,US,False,CH-10021,US,Transportation,241.88,,325ec2e6,2026-05-12 01:21:23,,,True
e73acd31-56f3-47e0-ab85-99a3b693e74e,2025-09-13 01:21:23,Gold,Marriott Hotels,Travel,7.84,USD,approved,US,False,CH-10003,US,Travel,64.97,,325ec2e6,2026-05-12 01:21:23,,,True
78cb7d33-26d1-496c-8087-7c9a79cfd078,2025-06-28 01:21:23,Green,Whole Foods,Food & Beverage,115.34,USD,approved,GB,False,CH-10052,GB,Technology,78.08,,325ec2e6,2026-05-12 01:21:23,,,True
fe4d8410-19d8-4bdc-84e2-6d62d6d375d6,2026-04-12 01:21:23,Gold,Apple Store,Technology,167.97,USD,approved,US,False,CH-10004,US,Travel,289.4,,325ec2e6,2026-05-12 01:21:23,,,True
a648cc30-ce3a-4afa-984b-4bf4ac64f9ee,2025-06-08 01:21:23,Gold,Best Buy,Technology,158.28,USD,approved,CA,False,CH-10013,CA,Fuel,284.98,,325ec2e6,2026-05-12 01:21:23,,,True
2bbcc665-6b53-459f-a027-9e2f98943673,2025-06-14 01:21:23,Green,Amazon,Retail,116.82,USD,declined,CA,False,CH-10027,CA,Transportation,147.14,,325ec2e6,2026-05-12 01:21:23,,,True
be24896c-bc3d-41f1-9741-26a59322ab4c,2025-07-11 01:21:23,Green,Walmart,Retail,449.66,USD,approved,CA,False,CH-10181,CA,Healthcare,420.76,,325ec2e6,2026-05-12 01:21:23,,,True
539f7034-b46b-4cdb-9147-d5f479e16bcb,2025-08-14 01:21:23,Gold,Whole Foods,Food & Beverage,62.27,USD,approved,US,False,CH-10117,US,Healthcare,96.41,,325ec2e6,2026-05-12 01:21:23,,,True
ea766530-8b54-4219-b7a2-d8ba7109eb0d,2025-12-09 01:21:23,Green,Marriott Hotels,Travel,140.53,USD,approved,US,False,CH-10004,US,Travel,289.4,,325ec2e6,2026-05-12 01:21:23,,,True
d20fbea4-6308-4c10-8aa6-3eb8fadadd16,2026-04-27 01:21:23,Green,Shell Gas,Fuel,637.39,USD,declined,US,False,CH-10015,US,Travel,337.41,,325ec2e6,2026-05-12 01:21:23,,,True
03728708-1dfe-4b97-9bdb-f1fbc8275f68,2026-03-29 01:21:23,Blue Cash,Spotify,Entertainment,197.79,USD,approved,US,False,CH-10087,US,Entertainment,134.57,,325ec2e6,2026-05-12 01:21:23,,,True
4d36f7d0-e0fb-40f2-b46e-20ea26be62bb,2025-07-23 01:21:23,Platinum,Shell Gas,Fuel,102.25,USD,approved,GB,False,CH-10160,GB,Technology,320.84,,325ec2e6,2026-05-12 01:21:23,,,True
0114e1ac-d694-4d6c-a14a-3a05c0915ab2,2026-03-03 01:21:23,Platinum,Best Buy,Technology,348.25,USD,approved,GB,False,CH-10084,GB,Food & Beverage,297.88,,325ec2e6,2026-05-12 01:21:23,,,True
09178b0b-b641-4a3a-93a5-947ae31d04c5,2026-02-27 01:21:23,Platinum,Delta Airlines,Travel,457.43,USD,approved,US,False,CH-10035,US,Fuel,347.22,,325ec2e6,2026-05-12 01:21:23,,,True
2027e362-2b6e-44b6-b3eb-7fb64c5a8745,2026-02-27 01:21:23,Gold,Whole Foods,Food & Beverage,224.47,USD,approved,US,False,CH-10017,US,Retail,153.43,,325ec2e6,2026-05-12 01:21:23,,,True
c1d10aa9-195c-4123-bc48-be2828e23adf,2025-06-20 01:21:23,Green,Apple Store,Technology,701.75,USD,approved,US,False,CH-10105,US,Transportation,375.79,,325ec2e6,2026-05-12 01:21:23,,,True
9435c087-2315-48dd-b62f-f05303297597,2025-07-03 01:21:23,Platinum,Target,Retail,183.47,USD,approved,CA,False,CH-10027,CA,Transportation,147.14,,325ec2e6,2026-05-12 01:21:23,,,True
